llm,language,question,obs_pc1,obs_pc2,loio_pc1,loio_pc2,displacement
gpt-oss:120b,zh,F118,3.1336399679302844,1.891326210270948,2.253117389387514,1.5235938369170883,0.954225921748132
gpt-oss:120b,zh,F120,3.1336399679302844,1.891326210270948,2.7998391836728094,1.6328252683647564,0.4221915448434439
gpt-oss:120b,zh,G006,3.1336399679302844,1.891326210270948,3.2562757550341295,1.5251164941677424,0.3861982553650004
gpt-oss:120b,zh,Y002,3.1336399679302844,1.891326210270948,2.6666363266426107,1.8934813498117034,0.4670086140558719
gpt-oss:120b,zh,Y003,3.1336399679302844,1.891326210270948,2.7765959886256417,1.4551948311674863,0.563640828006969
gpt-oss:20b,zh,A008,1.8744205229490802,1.8197983812755136,1.9612620366980358,1.7288278759872382,0.12576597847833962
gpt-oss:20b,zh,A165,1.8744205229490802,1.8197983812755136,1.2095535314605712,1.8816776913251028,0.667740342785423
gpt-oss:20b,zh,E018,1.8744205229490802,1.8197983812755136,1.863447006475477,1.277888760764722,0.5420207144251469
gpt-oss:20b,zh,E025,1.8744205229490802,1.8197983812755136,2.1588823515374758,1.882409959257864,0.2912709076123011
gpt-oss:20b,zh,F063,1.8744205229490802,1.8197983812755136,1.8105920135342823,1.713737371756314,0.12378617190278846
gpt-oss:20b,zh,F118,1.8744205229490802,1.8197983812755136,1.262708740149568,1.564329377777997,0.6629145623410092
gpt-oss:20b,zh,F120,1.8744205229490802,1.8197983812755136,1.6338970426622863,1.6335329525018867,0.3042143233404615
gpt-oss:20b,zh,G006,1.8744205229490802,1.8197983812755136,2.021007666925332,1.3820661527991183,0.4616246252378934
gpt-oss:20b,zh,Y002,1.8744205229490802,1.8197983812755136,1.7295344094351237,1.8204670051673515,0.14488765629648315
gpt-oss:20b,zh,Y003,1.8744205229490802,1.8197983812755136,1.5988999076635713,1.483248284142029,0.4349454877658388
kimi-k2.6,zh,A008,2.576048773143399,1.8751816745371979,2.6628902868923543,1.784211169248922,0.12576597847833962
kimi-k2.6,zh,A165,2.576048773143399,1.8751816745371979,1.9711479393488158,1.931479921739739,0.6075150297428539
kimi-k2.6,zh,E018,2.576048773143399,1.8751816745371979,2.572448767954464,1.6974011562807851,0.17781696406383463
kimi-k2.6,zh,E025,2.576048773143399,1.8751816745371979,2.4922777881755183,1.8567432303213158,0.08577618636656172
kimi-k2.6,zh,F063,2.576048773143399,1.8751816745371979,2.461717573682813,1.6852025798425716,0.22172884248804017
kimi-k2.6,zh,F118,2.576048773143399,1.8751816745371979,1.6047962151448578,1.469557767800021,1.0525503717805813
kimi-k2.6,zh,F120,2.576048773143399,1.8751816745371979,2.2838809216791205,1.6489219760579752,0.36953417241868386
kimi-k2.6,zh,G006,2.576048773143399,1.8751816745371979,2.698684560247244,1.5089719584339916,0.3861982553650009
kimi-k2.6,zh,Y002,2.576048773143399,1.8751816745371979,2.6220471205323856,1.874969400266714,0.04599883719056152
kimi-k2.6,zh,Y003,2.576048773143399,1.8751816745371979,2.1945477846330164,1.4091759108427422,0.6022494300793088
kimi-k2.7-code,zh,A008,2.369701903019055,1.9894396947043536,2.440143421494824,1.915648943571907,0.10201510906656289
kimi-k2.7-code,zh,A165,2.369701903019055,1.9894396947043536,2.244530330775881,2.0010894391305123,0.12571252540229622
kimi-k2.7-code,zh,E018,2.369701903019055,1.9894396947043536,2.367576600087054,1.8844849968988175,0.10497621399157125
kimi-k2.7-code,zh,E025,2.369701903019055,1.9894396947043536,2.252078370463449,1.96355012274417,0.12043905241715121
kimi-k2.7-code,zh,F063,2.369701903019055,1.9894396947043536,2.1944191810894145,1.6981801523842128,0.339935513884033
kimi-k2.7-code,zh,F118,2.369701903019055,1.9894396947043536,1.5204363937487564,1.6347612015663475,0.9203525078635829
kimi-k2.7-code,zh,F120,2.369701903019055,1.9894396947043536,2.111963632339766,1.7898428426955282,0.3259876063665356
kimi-k2.7-code,zh,G006,2.369701903019055,1.9894396947043536,2.5342525646496115,1.4980655819480664,0.5181944026425626
kimi-k2.7-code,zh,Y002,2.369701903019055,1.9894396947043536,2.057791886215023,1.9908791044882233,0.31191333809764765
kimi-k2.7-code,zh,Y003,2.369701903019055,1.9894396947043536,1.9841247463077156,1.5184548669114,0.6086841970913645
minimax-m2.7,zh,A008,2.3035324103162806,1.2377419434689445,2.3903739240652366,1.146771438180669,0.12576597847833992
minimax-m2.7,zh,A165,2.3035324103162806,1.2377419434689445,1.7186202957530061,1.2921798363891368,0.5874399253953305
minimax-m2.7,zh,E018,2.3035324103162806,1.2377419434689445,2.302249794388242,1.1744020002067659,0.0633529282359929
minimax-m2.7,zh,E025,2.3035324103162806,1.2377419434689445,2.1633405127021916,1.2068849530125587,0.1435476297842103
minimax-m2.7,zh,F063,2.3035324103162806,1.2377419434689445,2.295431007158905,1.2242802003502158,0.01571150091216556
minimax-m2.7,zh,F118,2.3035324103162806,1.2377419434689445,1.4061141186532549,0.8629534186470555,0.9725358751992398
minimax-m2.7,zh,F120,2.3035324103162806,1.2377419434689445,1.988294397577707,0.993616324055477,0.39871333402505404
minimax-m2.7,zh,G006,2.3035324103162806,1.2377419434689445,2.324374930712398,1.1755029049517944,0.06563618340520613
minimax-m2.7,zh,Y002,2.3035324103162806,1.2377419434689445,2.5642757762210793,1.2365386587658498,0.2607461423634881
minimax-m2.7,zh,Y003,2.3035324103162806,1.2377419434689445,1.9587169356145084,0.8165477566609793,0.5443365269707992
minimax-m3,zh,A008,1.6989163596004286,1.601398376899589,1.7857578733493842,1.5104278716113133,0.12576597847833978
minimax-m3,zh,A165,1.6989163596004286,1.601398376899589,1.6137222258198718,1.6093274127610488,0.0855623167072499
minimax-m3,zh,E018,1.6989163596004286,1.601398376899589,1.6948950109095127,1.4028104813714979,0.19862860694162346
minimax-m3,zh,E025,1.6989163596004286,1.601398376899589,1.603861192103306,1.580476223435607,0.09733047505009144
minimax-m3,zh,F063,1.6989163596004286,1.601398376899589,1.6276865938858167,1.483039027311577,0.1381398391437305
minimax-m3,zh,F118,1.6989163596004286,1.601398376899589,0.7733004926623821,1.2148337073979485,1.0030937029183185
minimax-m3,zh,F120,1.6989163596004286,1.601398376899589,1.484154019546375,1.4350828084282803,0.2716316090248474
minimax-m3,zh,G006,1.6989163596004286,1.601398376899589,1.7542195057007217,1.4362544991516253,0.17415779720191898
minimax-m3,zh,Y002,1.6989163596004286,1.601398376899589,2.019311119537397,1.5999198115207687,0.32039817157818956
minimax-m3,zh,Y003,1.6989163596004286,1.601398376899589,1.3133392028890887,1.130413549106635,0.6086841970913651
mistral-large-3:675b,zh,A008,2.602600583168607,2.0283916017430914,2.689442096917562,1.9374210964548155,0.12576597847833962
mistral-large-3:675b,zh,A165,2.602600583168607,2.0283916017430914,2.1775982224558024,2.0679466604044894,0.42683909061514447
mistral-large-3:675b,zh,E018,2.602600583168607,2.0283916017430914,2.587202959924202,1.2680045198796714,0.7605429646419353
mistral-large-3:675b,zh,E025,2.602600583168607,2.0283916017430914,2.3269984952036173,1.9677301003094947,0.28219909398656856
mistral-large-3:675b,zh,F063,2.602600583168607,2.0283916017430914,2.632811565563207,2.078591854274686,0.05858983539388643
mistral-large-3:675b,zh,F118,2.602600583168607,2.0283916017430914,1.8239591547409746,1.7032078217414468,0.8438169024379529
mistral-large-3:675b,zh,F120,2.602600583168607,2.0283916017430914,2.149761354707711,1.6777052864020177,0.5727514806620395
mistral-large-3:675b,zh,G006,2.602600583168607,2.0283916017430914,2.6593701388733337,1.8588687946661564,0.17877573821454576
mistral-large-3:675b,zh,Y002,2.602600583168607,2.0283916017430914,2.457714469654651,2.0290602256349293,0.1448876562964827
mistral-large-3:675b,zh,Y003,2.602600583168607,2.0283916017430914,2.298546790476401,1.6569880559201144,0.47998885685023457
nemotron-3-nano:30b,zh,A008,2.086257959742006,1.7228351059550957,2.2222994593105216,1.5803253381993327,0.19701858671367
nemotron-3-nano:30b,zh,A165,2.086257959742006,1.7228351059550957,1.4813571259474232,1.7791333531576372,0.6075150297428534
nemotron-3-nano:30b,zh,E018,2.086257959742006,1.7228351059550957,2.0820259393000993,1.513843521791165,0.20903442838051833
nemotron-3-nano:30b,zh,E025,2.086257959742006,1.7228351059550957,2.0137711573033674,1.7068803709873153,0.0742218976830312
nemotron-3-nano:30b,zh,F063,2.086257959742006,1.7228351059550957,2.0102391458333972,1.5965180069107934,0.1474275061819869
nemotron-3-nano:30b,zh,F118,2.086257959742006,1.7228351059550957,1.58690266919219,1.5142895097199724,0.5411533718911437
nemotron-3-nano:30b,zh,F120,2.086257959742006,1.7228351059550957,1.8830331919722836,1.5654544275243982,0.25703887678396875
nemotron-3-nano:30b,zh,G006,2.086257959742006,1.7228351059550957,2.2627842998087657,1.1956997370122133,0.5559075875790094
nemotron-3-nano:30b,zh,Y002,2.086257959742006,1.7228351059550957,1.857859894583012,1.7238891227929491,0.22840049719706518
nemotron-3-nano:30b,zh,Y003,2.086257959742006,1.7228351059550957,1.7560487544269954,1.3194825655000848,0.5212786118442633
nemotron-3-super,zh,A008,2.233522857258089,1.9168861819827265,2.320364371007045,1.8259156766944507,0.12576597847834026
nemotron-3-super,zh,A165,2.233522857258089,1.9168861819827265,1.968430250395755,1.9415584063853302,0.26623825583495797
nemotron-3-super,zh,E018,2.233522857258089,1.9168861819827265,2.231397554326089,1.8119314841771903,0.10497621399157145
nemotron-3-super,zh,E025,2.233522857258089,1.9168861819827265,2.093330959644,1.8860291915263407,0.1435476297842103
nemotron-3-super,zh,F063,2.233522857258089,1.9168861819827265,2.0477913029051824,1.6082642772124973,0.3601995146947747
nemotron-3-super,zh,F118,2.233522857258089,1.9168861819827265,1.3328943801022153,1.5407569883819117,0.97601476635495
nemotron-3-super,zh,F120,2.233522857258089,1.9168861819827265,1.9592724406921218,1.7045020464625884,0.34687218396297365
nemotron-3-super,zh,G006,2.233522857258089,1.9168861819827265,2.3980735188886464,1.4255120692264391,0.518194402642563
nemotron-3-super,zh,Y002,2.233522857258089,1.9168861819827265,2.1721486953891715,1.9171694129285493,0.06137481539589978
nemotron-3-super,zh,Y003,2.233522857258089,1.9168861819827265,1.9580022419725807,1.580336084849242,0.43494548776583836
nemotron-3-ultra,zh,A008,2.3426165986962024,1.7302454476205225,2.4294581124451584,1.6392749423322468,0.1257659784783401
nemotron-3-ultra,zh,A165,2.3426165986962024,1.7302454476205225,2.0575352726025593,1.7567780263054749,0.2863133601824813
nemotron-3-ultra,zh,E018,2.3426165986962024,1.7302454476205225,2.3400699522622204,1.604483372543307,0.1257878568693612
nemotron-3-ultra,zh,E025,2.3426165986962024,1.7302454476205225,2.1234354233774213,1.6820024924274302,0.22442765056891936
nemotron-3-ultra,zh,F063,2.3426165986962024,1.7302454476205225,2.2670837769933274,1.6047359003180843,0.14648499451637106
nemotron-3-ultra,zh,F118,2.3426165986962024,1.7302454476205225,1.5165357624298093,1.3852495623303116,0.8952271828501187
nemotron-3-ultra,zh,F120,2.3426165986962024,1.7302454476205225,1.997369810188399,1.4628805274994383,0.43666846174907764
nemotron-3-ultra,zh,G006,2.3426165986962024,1.7302454476205225,2.44576005813261,1.4222428825444333,0.3248140288195084
nemotron-3-ultra,zh,Y002,2.3426165986962024,1.7302454476205225,2.3170332732465857,1.7303635101609096,0.025583597867079783
nemotron-3-ultra,zh,Y003,2.3426165986962024,1.7302454476205225,1.9692679465877334,1.2741978121230648,0.5893798960551951
qwen3.5:397b,zh,A008,2.4339453444244183,1.4838528777299544,2.5043868629001875,1.4100621265975077,0.10201510906656336
qwen3.5:397b,zh,A165,2.4339453444244183,1.4838528777299544,1.8690219490924522,1.536430416367797,0.5673648210478075
qwen3.5:397b,zh,E018,2.4339453444244183,1.4838528777299544,2.4288706369785493,1.233246539022666,0.2506577141360971
qwen3.5:397b,zh,E025,2.4339453444244183,1.4838528777299544,2.1809116215179114,1.4281587947925594,0.2590905166195096
qwen3.5:397b,zh,F063,2.4339453444244183,1.4838528777299544,2.2987164801172995,1.2591490581351517,0.2622568441095234
qwen3.5:397b,zh,F118,2.4339453444244183,1.4838528777299544,1.4562724154401803,1.0755476334349268,1.059508154092002
qwen3.5:397b,zh,F120,2.4339453444244183,1.4838528777299544,2.2680192891717676,1.355356949642187,0.20986343022747536
qwen3.5:397b,zh,G006,2.4339453444244183,1.4838528777299544,2.4128729902938235,1.5467782358658857,0.0663599638723561
qwen3.5:397b,zh,Y002,2.4339453444244183,1.4838528777299544,2.813991498393556,1.4820990316754086,0.38005020079289054
qwen3.5:397b,zh,Y003,2.4339453444244183,1.4838528777299544,2.0524443559140355,1.0178471140354992,0.6022494300793083
